column,method_code,method,problem_score,low_signal_z,stripe_z,neighbor_z,texture_z,surface_jitter_z
4063,0,keep/sharp,0.311474,0.506810,0.375995,0.000000,0.239464,0.000000
4064,0,keep/sharp,0.296238,0.497456,0.335902,0.000000,0.320989,0.000000
4065,0,keep/sharp,0.336597,0.646060,0.569858,0.000000,0.283374,0.000000
4066,0,keep/sharp,0.389807,0.431541,0.088741,0.000000,0.144382,0.000000
4067,0,keep/sharp,0.384171,0.483626,0.331692,0.161279,0.155645,0.000000
4068,0,keep/sharp,0.401617,0.832342,0.721688,0.000000,0.397320,0.000000
4069,0,keep/sharp,0.400008,0.858250,1.392458,0.000000,0.402801,0.000000
4070,0,keep/sharp,0.453872,0.519723,0.270747,0.000000,0.150331,0.000000
4071,0,keep/sharp,0.477727,0.821501,0.397657,0.000000,0.369022,0.000000
4072,0,keep/sharp,0.439351,0.733173,0.436344,0.000000,0.316657,0.000000
4073,0,keep/sharp,0.361556,0.636554,0.824259,0.000000,0.270821,1.447087
4074,0,keep/sharp,0.380805,0.579004,0.840006,0.000000,0.291320,0.000000
4075,0,keep/sharp,0.348962,0.304154,0.476437,0.000000,0.112718,0.000000
4076,0,keep/sharp,0.376857,0.419183,0.131942,0.000000,0.218785,0.000000
4077,0,keep/sharp,0.364582,0.530087,0.169035,0.000000,1.510047,0.000000
4078,0,keep/sharp,0.385683,0.208636,0.260717,0.000000,0.241551,0.374034
4079,0,keep/sharp,0.414292,0.624997,1.156017,0.000000,0.355187,0.000000
4080,0,keep/sharp,0.447432,0.630833,0.725029,0.000000,0.428373,0.000000
4081,0,keep/sharp,0.484793,0.451666,0.967495,0.479937,0.631332,0.000000
4082,0,keep/sharp,0.506626,0.705506,0.600832,0.000000,0.456824,0.000000
4083,0,keep/sharp,0.520472,0.756020,0.494206,0.000000,0.374028,0.000000
4084,0,keep/sharp,0.496339,0.660395,1.287404,0.000000,0.474532,0.000000
4085,0,keep/sharp,0.456146,0.373389,0.552457,0.123320,0.279382,0.000000
4086,0,keep/sharp,0.522161,0.722385,1.409979,0.000000,0.263297,0.000000
4087,0,keep/sharp,0.499396,0.360466,0.118025,0.519590,0.258394,0.128766
4088,0,keep/sharp,0.480781,0.589358,0.374769,0.000000,0.353600,0.000000
4089,0,keep/sharp,0.517110,0.216408,2.174691,0.676895,0.223666,0.000000
4090,0,keep/sharp,0.484185,0.571512,0.151367,0.091827,0.224653,0.000000
4091,0,keep/sharp,0.523141,0.377277,1.009659,0.312629,0.187195,0.128766
4092,0,keep/sharp,0.521778,0.775571,1.029071,0.000000,0.339387,0.116504
4093,0,keep/sharp,0.435806,0.748331,0.436790,0.000000,0.791876,0.000000
4094,0,keep/sharp,0.463748,0.549887,1.155137,0.000000,0.363886,0.049055
4095,0,keep/sharp,0.456887,0.395432,0.505052,0.000000,0.422331,0.000000
4096,0,keep/sharp,0.431786,0.379307,0.377095,0.265040,0.200266,0.000000
4097,0,keep/sharp,0.467630,0.702532,0.649311,0.000000,0.409020,0.000000
4098,0,keep/sharp,0.453987,0.963190,0.387233,0.000000,0.556935,0.000000
4099,0,keep/sharp,0.509113,0.623587,0.371251,0.000000,0.673430,0.790994
4100,0,keep/sharp,0.509361,0.429290,1.305620,0.503993,0.432754,0.190084
4101,0,keep/sharp,0.490511,0.600825,0.790925,0.000000,0.402007,0.000000
4102,0,keep/sharp,0.498866,0.928097,1.097359,0.000000,0.530921,0.588646
4103,0,keep/sharp,0.508561,0.481079,0.443017,0.000000,0.275948,0.000000
4104,0,keep/sharp,0.464202,0.305753,0.280575,0.522331,0.163503,0.318850
4105,0,keep/sharp,0.441864,0.587618,0.958462,0.000000,0.377212,0.312717
4106,0,keep/sharp,0.370630,0.713288,0.739898,0.000000,0.391993,0.000000
4107,0,keep/sharp,0.433205,0.839503,0.301499,0.000000,0.416777,0.000000
4108,0,keep/sharp,0.475016,0.369857,0.538525,0.000000,0.328435,0.000000
4109,0,keep/sharp,0.440043,0.507237,0.126635,0.000000,0.180682,0.000000
4110,0,keep/sharp,0.415764,0.763352,1.602131,0.000000,0.226107,0.000000
4111,0,keep/sharp,0.427601,0.625072,0.865650,0.357988,0.726880,0.000000
4112,0,keep/sharp,0.465204,0.418428,0.464484,0.000000,0.166513,0.000000
4113,0,keep/sharp,0.508237,0.523658,0.434417,0.000000,0.238958,0.000000
4114,0,keep/sharp,0.443526,0.556310,0.630667,0.234157,0.535621,0.000000
4115,0,keep/sharp,0.386937,0.370986,1.471339,0.000000,0.109367,0.000000
4116,0,keep/sharp,0.391338,0.944505,0.573415,0.000000,0.438435,0.012265
4117,0,keep/sharp,0.390435,0.686853,0.194531,0.000000,0.278900,0.000000
4118,0,keep/sharp,0.400416,0.373349,0.092622,0.000000,0.708466,0.000000
4119,0,keep/sharp,0.395583,0.669159,0.226670,0.000000,0.395414,0.036790
4120,0,keep/sharp,0.366709,0.486245,0.421189,0.000000,0.298663,0.036792
4121,0,keep/sharp,0.363048,0.380922,1.154883,0.000000,0.327318,0.729675
4122,0,keep/sharp,0.389683,0.480792,1.168563,0.000000,0.335139,0.000000
4123,0,keep/sharp,0.385529,0.687442,0.202852,0.000000,0.359154,0.000000
4124,0,keep/sharp,0.392325,0.669605,0.092968,0.000000,0.370799,0.000000
4125,0,keep/sharp,0.366611,0.558695,0.302976,0.579488,0.193050,0.000000
4126,0,keep/sharp,0.364230,0.650840,0.137990,0.000000,0.443270,0.000000
4127,0,keep/sharp,0.378375,0.515941,0.512775,0.000000,0.399633,0.000000
4128,0,keep/sharp,0.380621,0.763446,0.318412,0.000000,0.335933,0.000000
4129,0,keep/sharp,0.360906,0.935635,0.500979,0.000000,0.783723,0.000000
4130,0,keep/sharp,0.375676,0.612120,0.482154,0.000000,0.651021,0.000000
4131,0,keep/sharp,0.356841,0.544834,0.278467,0.000000,0.334544,0.000000
4132,0,keep/sharp,0.381515,0.691326,0.075723,0.000000,0.360918,0.000000
4133,0,keep/sharp,0.340894,0.447264,0.328256,0.221388,0.916384,0.000000
4134,0,keep/sharp,0.346197,0.532425,0.107122,0.000000,0.307664,0.000000
4135,0,keep/sharp,0.378176,0.342686,1.290541,0.000000,0.315808,0.000000
4136,0,keep/sharp,0.377294,0.608856,0.087541,0.000000,0.299133,0.000000
4137,0,keep/sharp,0.369716,0.896361,0.445520,0.000000,0.344455,0.000000
4138,0,keep/sharp,0.374883,0.696645,0.867318,0.027445,0.248917,0.000000
4139,0,keep/sharp,0.369586,0.643582,0.113490,0.000000,0.331273,0.000000
4140,0,keep/sharp,0.384396,0.590686,0.503437,0.000000,0.069122,0.000000
4141,0,keep/sharp,0.382327,0.510077,0.317978,0.000000,0.120189,0.000000
4142,0,keep/sharp,0.355770,0.882026,0.618289,0.000000,0.395125,0.000000
4143,0,keep/sharp,0.370472,0.782243,0.246871,0.000000,0.317976,0.000000
4144,0,keep/sharp,0.399805,0.342935,0.769937,0.073015,0.635372,0.000000
4145,0,keep/sharp,0.426725,0.584211,0.388407,0.000000,0.268404,0.000000
4146,0,keep/sharp,0.396547,0.484075,0.656370,0.000000,0.185158,0.000000
4147,0,keep/sharp,0.390808,0.596466,0.992023,0.109654,0.302602,0.000000
4148,0,keep/sharp,0.383639,0.580055,0.812826,0.000000,0.237211,0.000000
4149,0,keep/sharp,0.377775,0.602571,0.264303,0.000000,0.247850,0.000000
4150,0,keep/sharp,0.370500,0.610228,0.304433,0.000000,0.264543,0.000000
4151,0,keep/sharp,0.372781,0.690965,0.387064,0.000000,0.470056,0.000000
4152,0,keep/sharp,0.354592,0.485540,0.355381,0.000000,0.258286,0.000000
4153,0,keep/sharp,0.375043,0.635887,0.300940,0.000000,0.299460,0.000000
4154,0,keep/sharp,0.415874,0.982613,0.723315,0.000000,0.365518,0.000000
4155,0,keep/sharp,0.438923,0.621087,0.257250,0.000000,0.508838,0.000000
4156,0,keep/sharp,0.423232,0.648738,0.395727,0.419442,0.216897,0.000000
4157,0,keep/sharp,0.434237,0.708275,1.084775,0.000000,0.385346,0.000000
4158,0,keep/sharp,0.418911,0.427513,1.135041,0.000000,0.540971,0.000000
4159,0,keep/sharp,0.411916,0.390197,0.125413,0.000000,0.175402,0.000000
4160,0,keep/sharp,0.481451,0.732163,0.437010,0.000000,0.349220,0.000000
4161,0,keep/sharp,0.468024,0.877580,0.508975,0.000000,0.287786,0.000000
4162,0,keep/sharp,0.450389,0.707598,0.142420,0.000000,0.181142,0.000000
4163,0,keep/sharp,0.482161,0.845486,1.999675,0.000000,0.406699,0.000000
4164,0,keep/sharp,0.474907,0.790480,0.719953,0.000000,0.339018,0.000000
4165,0,keep/sharp,0.485550,0.585907,0.336411,0.050890,1.086132,0.000000
4166,0,keep/sharp,0.532743,0.502922,0.727482,0.000000,0.191586,0.000000
4167,0,keep/sharp,0.472278,0.672617,0.331815,0.000000,0.346711,0.000000
4168,0,keep/sharp,0.460313,0.978810,0.636708,0.000000,0.325563,0.000000
4169,0,keep/sharp,0.479915,0.825451,0.877227,0.000000,0.741221,0.000000
4170,0,keep/sharp,0.462211,0.576457,0.654847,0.339513,0.403813,0.000000
4171,0,keep/sharp,0.475236,0.700433,0.578655,0.000000,0.231199,0.000000
4172,0,keep/sharp,0.446747,0.576722,0.520197,0.625905,0.723554,0.000000
4173,0,keep/sharp,0.431768,0.733622,0.073347,0.000000,0.271946,0.000000
4174,0,keep/sharp,0.415669,0.656059,0.645004,0.000000,0.338834,0.000000
4175,0,keep/sharp,0.422151,0.726089,0.195432,0.000000,0.435477,0.000000
4176,0,keep/sharp,0.390355,0.495028,0.576130,0.588270,0.392870,0.000000
4177,0,keep/sharp,0.384572,0.810041,0.344503,0.000000,0.304904,0.000000
4178,0,keep/sharp,0.365437,0.896293,0.451698,0.000000,0.445082,0.006133
4179,0,keep/sharp,0.411670,0.758420,0.050946,0.000000,0.332257,1.060788
4180,0,keep/sharp,0.415157,0.608311,0.009418,0.000000,0.298092,0.275927
4181,0,keep/sharp,0.430237,0.780123,0.074781,0.000000,0.283327,0.245268
4182,0,keep/sharp,0.416788,0.825461,1.116494,0.000000,0.292518,0.508932
4183,0,keep/sharp,0.433700,0.900421,0.502923,0.000000,0.635809,0.515064
4184,0,keep/sharp,0.439815,1.014816,0.476312,0.000000,0.332102,0.000000
4185,0,keep/sharp,0.428841,0.519175,0.569352,0.000000,0.301947,0.000000
4186,0,keep/sharp,0.392360,0.639815,0.737622,0.000000,0.283420,0.000000
4187,0,keep/sharp,0.369326,0.492627,0.133372,0.000000,0.738773,0.000000
4188,0,keep/sharp,0.366922,0.051015,0.213357,0.592880,0.123197,0.000000
4189,0,keep/sharp,0.353336,0.489516,0.702779,0.000000,0.285124,0.000000
4190,0,keep/sharp,0.330518,0.720524,0.343155,0.000000,0.369235,0.000000
4191,0,keep/sharp,0.392488,0.858300,0.583437,0.000000,0.306425,0.000000
4192,0,keep/sharp,0.408442,0.596416,0.115361,0.190679,0.139575,0.000000
4193,0,keep/sharp,0.382889,0.761734,0.071496,0.000000,0.368418,0.000000
4194,0,keep/sharp,0.404687,0.294302,1.137981,0.431277,1.463590,0.000000
4195,0,keep/sharp,0.412138,0.761014,0.219030,0.000000,0.351101,0.000000
4196,0,keep/sharp,0.480103,0.625505,0.005080,0.000000,0.256936,0.000000
4197,0,keep/sharp,0.530953,0.575939,0.547411,0.572598,0.424836,0.000000
4198,0,keep/sharp,0.565468,0.668670,0.925479,0.000000,0.331525,0.000000
4199,0,keep/sharp,0.614640,0.557189,1.728312,0.000000,0.377390,0.018394
4200,0,keep/sharp,0.633466,0.317152,1.380657,0.424201,0.286439,0.000000
4201,0,keep/sharp,0.617001,0.359939,2.229672,0.593652,0.194988,0.000000
4202,0,keep/sharp,0.635696,0.683732,1.371284,0.000000,0.331265,0.251401
4203,0,keep/sharp,0.580212,0.636557,0.401430,0.000000,0.303601,0.000000
4204,0,keep/sharp,0.558670,0.696490,0.500179,0.017777,0.302202,0.000000
4205,0,keep/sharp,0.474308,0.702996,1.364448,0.000000,0.202221,0.000000
4206,0,keep/sharp,0.417577,0.754822,0.391000,0.000000,0.109133,0.000000
4207,0,keep/sharp,0.463130,0.739701,0.861653,0.000000,0.091878,0.000000
4208,0,keep/sharp,0.485243,0.532843,0.484602,0.000000,0.438084,0.000000
4209,0,keep/sharp,0.441597,0.652227,0.227643,0.000000,0.159875,0.000000
4210,0,keep/sharp,0.428116,0.866122,1.249008,0.000000,0.197392,0.000000
4211,0,keep/sharp,0.392522,0.750401,0.582141,0.144797,1.012725,0.000000
4212,0,keep/sharp,0.377820,0.755084,0.270432,0.000000,0.352173,0.000000
4213,0,keep/sharp,0.401336,0.428040,0.404011,0.000000,0.106141,0.000000
4214,0,keep/sharp,0.349097,0.474691,0.300004,0.000000,0.128984,0.000000
4215,0,keep/sharp,0.321155,0.535324,0.164098,0.000000,0.402246,0.000000
4216,0,keep/sharp,0.371265,0.756603,0.675594,0.000000,0.113488,0.000000
4217,0,keep/sharp,0.421828,0.736596,0.218501,0.000000,0.136058,0.000000
4218,0,keep/sharp,0.439286,0.883591,0.046816,0.000000,0.698225,0.000000
4219,0,keep/sharp,0.454162,1.063210,1.138241,0.000000,0.263056,0.000000
4220,0,keep/sharp,0.445935,0.908520,1.028803,0.000000,0.240405,0.000000
4221,0,keep/sharp,0.481767,0.885010,0.213401,0.000000,0.345322,0.000000
4222,0,keep/sharp,0.467227,0.664003,0.451808,0.000000,0.205056,0.000000
4223,0,keep/sharp,0.401129,0.784194,0.408244,0.000000,0.255244,0.000000
4224,0,keep/sharp,0.360261,1.049710,0.645666,0.000000,0.339994,0.000000
4225,0,keep/sharp,0.359177,0.470669,0.237728,0.000000,0.389169,0.000000
4226,0,keep/sharp,0.361983,0.725618,0.035510,0.000000,0.100014,0.000000
4227,0,keep/sharp,0.373945,0.700882,0.311504,0.000000,0.228562,0.000000
4228,0,keep/sharp,0.360482,0.360245,0.345915,0.313551,0.676822,0.000000
4229,0,keep/sharp,0.409102,0.918993,0.258867,0.000000,0.229730,0.000000
4230,0,keep/sharp,0.414470,0.779465,0.506498,0.247462,0.257333,0.000000
4231,0,keep/sharp,0.454980,0.783259,0.597680,0.000000,0.344707,0.000000
4232,0,keep/sharp,0.483555,0.714647,0.854133,0.158276,0.732854,0.000000
4233,0,keep/sharp,0.488170,0.736556,0.067464,0.000000,0.303247,0.000000
4234,0,keep/sharp,0.493752,0.554985,1.080375,0.370520,0.290870,0.000000
4235,0,keep/sharp,0.481742,0.514136,0.852377,0.668424,0.000000,0.000000
4236,0,keep/sharp,0.451629,0.556756,0.724918,0.000000,0.182672,0.042921
4237,0,keep/sharp,0.448259,0.732983,0.798889,0.000000,0.397498,0.000000
4238,0,keep/sharp,0.432260,0.709020,0.451685,0.000000,0.206875,0.000000
4239,0,keep/sharp,0.445379,0.675280,0.461914,0.000000,0.378105,0.000000
4240,0,keep/sharp,0.431076,0.654459,0.084391,0.000000,0.268148,0.000000
4241,0,keep/sharp,0.384623,1.029283,0.480590,0.000000,0.400617,0.000000
4242,0,keep/sharp,0.406322,0.609106,1.492809,0.000000,0.098816,0.000000
4243,0,keep/sharp,0.427577,0.766798,0.196962,0.000000,0.205031,0.000000
4244,0,keep/sharp,0.442422,0.162980,0.455441,0.000000,0.000000,0.000000
4245,0,keep/sharp,0.447454,0.690616,0.959128,0.000000,0.207761,0.000000
4246,0,keep/sharp,0.421699,0.824791,0.476974,0.352506,0.229412,0.790992
4247,0,keep/sharp,0.455493,0.575256,0.298409,0.000000,0.227429,1.324454
4248,0,keep/sharp,0.508676,0.995714,0.639563,0.000000,0.367350,0.000000
4249,0,keep/sharp,0.461927,0.558046,0.036900,0.528834,1.515666,0.000000
4250,0,keep/sharp,0.442092,0.759558,0.893996,0.000000,0.393757,0.000000
4251,0,keep/sharp,0.439853,0.486039,0.647225,0.981439,0.000000,0.000000
4252,0,keep/sharp,0.420905,0.422191,0.114702,0.174683,0.012952,0.000000
4253,0,keep/sharp,0.433800,0.435264,0.854376,0.000000,0.047044,0.000000
4254,0,keep/sharp,0.387526,0.933244,0.040147,0.000000,0.420907,0.000000
4255,0,keep/sharp,0.377338,0.890537,0.292001,0.000000,0.422889,0.000000
4256,0,keep/sharp,0.392301,0.955857,0.727543,0.000000,0.458719,0.000000
4257,0,keep/sharp,0.375624,0.611528,0.109935,0.000000,0.089989,0.000000
4258,0,keep/sharp,0.388129,0.603266,0.921821,0.000000,0.202551,0.000000
4259,0,keep/sharp,0.422664,0.813479,0.118288,0.000000,0.218579,0.000000
4260,0,keep/sharp,0.356257,0.731003,0.118397,0.000000,0.236134,0.000000
4261,0,keep/sharp,0.369361,0.698722,0.610402,0.000000,0.263528,0.000000
4262,0,keep/sharp,0.355155,0.804201,1.145977,0.000000,0.447166,0.000000
4263,0,keep/sharp,0.355364,0.327705,0.013478,0.000000,0.000000,0.000000
4264,0,keep/sharp,0.389856,0.624847,0.265837,0.000000,0.280375,0.331111
4265,0,keep/sharp,0.373424,0.822190,0.467584,0.000000,0.000000,0.000000
4266,0,keep/sharp,0.325160,0.644068,0.095454,0.000461,0.712440,0.000000
4267,0,keep/sharp,0.346045,0.485020,1.162229,0.000000,0.166588,0.000000
4268,0,keep/sharp,0.439514,0.785417,0.164259,0.000000,0.240803,0.000000
4269,0,keep/sharp,0.425097,0.784204,0.233383,0.000000,0.039261,0.000000
4270,0,keep/sharp,0.462800,0.679657,0.131277,0.000000,0.034111,0.000000
4271,0,keep/sharp,0.454529,1.074836,2.028749,0.000000,0.191559,0.000000
4272,0,keep/sharp,0.441893,0.539586,0.318501,0.000000,0.250616,0.000000
4273,0,keep/sharp,0.463886,0.888664,0.912351,0.000000,0.190839,0.000000
4274,0,keep/sharp,0.496247,0.762174,0.671522,0.000000,0.258896,0.000000
4275,0,keep/sharp,0.399832,0.427619,0.303825,0.000000,0.037623,0.000000
4276,0,keep/sharp,0.420168,0.487657,1.003301,0.000000,0.074619,0.000000
4277,0,keep/sharp,0.390897,0.702725,0.774295,0.000000,0.203003,0.000000
4278,0,keep/sharp,0.365509,0.731991,0.160263,0.000000,0.251407,0.000000
4279,0,keep/sharp,0.418632,0.429512,0.567541,0.478941,0.190663,0.000000
4280,0,keep/sharp,0.393939,1.034723,0.054145,0.000000,0.335248,0.000000
4281,0,keep/sharp,0.387857,0.688873,0.169102,0.000000,0.259073,0.000000
4282,0,keep/sharp,0.410951,0.579306,1.318695,0.000000,0.135540,0.000000
4283,0,keep/sharp,0.407312,0.530021,0.409832,0.000000,0.061422,0.000000
4284,0,keep/sharp,0.449233,0.726033,0.502470,0.000000,0.208570,0.680620
4285,0,keep/sharp,0.481436,1.065358,0.193908,0.000000,0.394636,0.680622
4286,0,keep/sharp,0.471396,0.678223,0.445021,0.000000,0.162820,0.932022
4287,0,keep/sharp,0.475260,0.759745,1.367758,0.000000,0.074549,0.000000
4288,0,keep/sharp,0.464598,0.639809,0.453002,0.764224,0.125774,0.000000
4289,0,keep/sharp,0.474130,0.369897,0.986362,0.231865,0.506852,0.000000
4290,0,keep/sharp,0.466339,0.651937,0.308279,0.000000,0.244368,0.000000
4291,0,keep/sharp,0.438027,0.703751,0.355967,0.000000,0.304360,0.000000
4292,0,keep/sharp,0.431155,0.522264,1.111361,0.000000,0.221918,0.000000
4293,0,keep/sharp,0.380824,0.685119,0.312152,0.000000,0.361415,0.147162
4294,0,keep/sharp,0.387902,0.933743,0.370013,0.069639,0.376526,0.147162
4295,0,keep/sharp,0.392780,0.998305,0.364072,0.000000,0.459469,0.000000
4296,0,keep/sharp,0.356993,0.428212,0.032468,0.000000,0.314416,0.000000
4297,0,keep/sharp,0.353588,0.491059,0.580718,0.000000,0.355612,0.000000
4298,0,keep/sharp,0.341364,0.657016,0.539238,0.000000,0.232330,0.000000
4299,0,keep/sharp,0.335848,0.702460,0.112385,0.000000,0.205766,0.141029
4300,0,keep/sharp,0.392499,0.576962,0.061654,0.438403,0.276570,0.147160
4301,0,keep/sharp,0.386050,0.509017,0.568992,0.082932,0.181770,0.159425
4302,0,keep/sharp,0.376883,0.639613,0.378226,0.000000,0.706614,0.699016
4303,0,keep/sharp,0.407234,0.541716,0.746676,0.349417,0.555867,0.705148
4304,0,keep/sharp,0.427909,0.715754,0.032333,0.000000,0.320759,1.232476
4305,0,keep/sharp,0.400740,0.604183,0.359924,0.000000,0.292931,0.000000
4306,0,keep/sharp,0.386744,0.346979,1.209207,0.000000,0.090217,0.000000
4307,0,keep/sharp,0.365373,0.662344,0.773203,0.000000,0.296074,0.000000
4308,0,keep/sharp,0.373932,0.412342,0.132854,0.000000,0.183738,0.000000
4309,0,keep/sharp,0.388624,0.156638,0.460338,0.569559,0.124905,0.018396
4310,0,keep/sharp,0.371505,0.664237,0.580121,0.000000,0.367604,0.000000
4311,0,keep/sharp,0.359297,0.858185,0.254453,0.000000,0.403685,0.000000
4312,0,keep/sharp,0.384622,0.744699,0.551326,0.000000,0.304219,0.000000
4313,0,keep/sharp,0.435679,0.523670,0.558963,0.000000,0.329647,0.000000
4314,0,keep/sharp,0.412273,0.433144,0.737414,0.000000,0.249423,0.000000
4315,0,keep/sharp,0.405032,0.490498,0.597426,0.000000,0.265518,0.000000
4316,0,keep/sharp,0.394906,0.471754,1.645936,0.000000,0.250823,0.128766
4317,0,keep/sharp,0.399239,0.469593,0.205520,0.000000,0.167901,0.692885
4318,0,keep/sharp,0.395230,0.439460,0.483995,0.000000,0.240933,0.466011
4319,0,keep/sharp,0.406950,0.900520,0.064140,0.000000,0.275980,0.735810
4320,0,keep/sharp,0.374932,0.790739,0.375489,0.000000,0.388715,0.000000
4321,0,keep/sharp,0.373663,0.722576,0.315909,0.000000,0.380844,0.000000
4322,0,keep/sharp,0.363791,0.547730,0.661648,0.000000,0.640184,0.000000
4323,0,keep/sharp,0.398790,0.813613,0.518309,0.000000,0.431315,0.153294
4324,0,keep/sharp,0.377562,0.625586,0.067478,0.190455,0.000000,0.000000
4325,0,keep/sharp,0.353377,0.644426,0.046020,0.104309,0.287057,0.000000
4326,0,keep/sharp,0.338877,0.773853,0.992554,0.000000,0.488749,0.128764
4327,0,keep/sharp,0.312547,0.749198,0.022226,0.000000,0.166893,0.000000
4328,0,keep/sharp,0.329013,0.475046,0.043824,0.000000,0.291770,0.000000
4329,0,keep/sharp,0.375343,0.565654,0.488385,0.000000,0.197128,0.000000
4330,0,keep/sharp,0.400942,0.637340,0.013609,0.218797,0.302596,0.000000
4331,0,keep/sharp,0.432174,0.397371,0.613512,0.000000,0.196295,0.656093
4332,0,keep/sharp,0.507614,0.393231,0.448869,0.964110,0.612277,0.932022
4333,0,keep/sharp,0.532414,0.752537,0.982315,0.000000,0.426623,4.053070
4334,0,keep/sharp,0.572152,1.026651,0.375440,0.000000,0.382672,0.000000
4335,0,keep/sharp,0.548151,0.653530,1.336574,0.401042,0.171386,0.000000
4336,0,keep/sharp,0.531033,0.888645,0.483545,0.000000,0.848813,0.000000
4337,0,keep/sharp,0.455612,0.795041,0.946764,0.000000,0.216899,0.000000
4338,0,keep/sharp,0.426846,0.368214,0.090909,0.000000,0.162991,0.790992
4339,0,keep/sharp,0.365192,0.632161,0.741758,0.000000,0.211239,0.490536
4340,0,keep/sharp,0.327779,0.619375,0.152127,0.000000,0.193413,0.000000
4341,0,keep/sharp,0.326120,0.489933,0.000809,0.471242,0.150304,0.000000
4342,0,keep/sharp,0.345021,0.715311,0.117950,0.000000,0.303796,0.000000
4343,0,keep/sharp,0.352613,0.635316,0.129775,0.000000,0.213625,0.000000
4344,0,keep/sharp,0.389205,0.710784,0.984509,0.066388,0.111518,0.000000
4345,0,keep/sharp,0.385447,0.732016,0.230141,0.000000,0.254432,0.171688
4346,0,keep/sharp,0.400112,0.657680,1.033836,0.000000,0.040150,0.000000
4347,0,keep/sharp,0.406383,0.839435,0.702916,0.000000,0.354894,0.000002
4348,0,keep/sharp,0.397488,0.584765,0.036690,0.000000,0.465256,0.000000
4349,0,keep/sharp,0.413699,0.641468,0.548872,0.000000,0.230668,0.000000
4350,0,keep/sharp,0.405676,0.588017,0.356082,0.000000,0.113066,0.000000
4351,0,keep/sharp,0.382805,0.527845,0.933711,0.000000,0.136833,0.398562
4352,0,keep/sharp,0.430060,0.630397,0.651447,0.000000,0.197174,0.576383
4353,0,keep/sharp,0.407166,0.513955,0.840671,0.000000,0.277129,0.367903
