x_km,shell_mode,scenario,scenario_label,band,frequency_mhz,band_role,ocean_depth_m,surface_height_m,surface_slope_deg,layer_count,layer_source_statuses,ocean_in_band_window,classification,ocean_snr_margin_db,false_snr_margin_db,false_minus_ocean_db,false_depth_m,surface_clutter_snr_margin_db,surface_clutter_apparent_depth_m,surface_roughness_index,attenuation_risk_0_100,false_layer_risk_0_100,surface_clutter_risk_0_100,material_ambiguity_risk_0_100,band_window_penalty_0_100,cross_band_support_0_100,ocean_confidence_score_0_100,confidence_band,v3_broad_outcome,v3_interpretation
-35.5,thick_30km_reason_mode,stacked_dirty_layers,Stacked dirty layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",29010.90323265347,284.9525044867838,0.4278388623715568,6,Sensitivity bracket from paper-supported material families,True,false layer stronger,-19.54456642595789,4.743830685001608,24.28839711095949,19997.61763958012,-999.0,,0.0,100.0,100.0,0.0,92.0,0.0,30.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-35.5,thick_30km_reason_mode,stacked_dirty_layers,Stacked dirty layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,29010.90323265347,284.9525044867838,0.4278388623715568,6,Sensitivity bracket from paper-supported material families,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,92.0,100.0,30.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-35.5,thick_30km_reason_mode,stacked_dirty_layers,Stacked dirty layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,29010.90323265347,284.9525044867838,0.4278388623715568,6,Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-71.96045058365385,-14.260461923201348,57.699988660452505,19909.61763958012,-999.0,,0.0,100.0,0.0,0.0,92.0,25.0,30.0,0.0,not_interpretable,weak_no_deep_detection,too weak for deep-ocean call
-35.5,thick_30km_reason_mode,briny_mushy_lens,Briny/mushy lens,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",29010.90323265347,284.9525044867838,0.4278388623715568,1,Directly paper anchored epsilon; high-loss bracket modeled,True,weak/no deep detection,-31.36548686781119,9.032334166714378,40.39782103452556,9736.554888622835,-999.0,,0.0,100.0,100.0,0.0,71.0,0.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-35.5,thick_30km_reason_mode,briny_mushy_lens,Briny/mushy lens,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,29010.90323265347,284.9525044867838,0.4278388623715568,1,Directly paper anchored epsilon; high-loss bracket modeled,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,71.0,100.0,35.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-35.5,thick_30km_reason_mode,briny_mushy_lens,Briny/mushy lens,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,29010.90323265347,284.9525044867838,0.4278388623715568,1,Directly paper anchored epsilon; high-loss bracket modeled,True,weak/no deep detection,-102.4819359224143,9.466848664316773,111.94878458673108,9736.554888622835,-999.0,,0.0,100.0,100.0,0.0,71.0,25.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-35.5,thick_30km_reason_mode,complex_paper_calibrated,Complex dirty ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",29010.90323265347,284.9525044867838,0.4278388623715568,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-75.45598114297957,12.289625873538563,87.74560701651814,61.12162075876287,-999.0,,0.0,100.0,100.0,0.0,100.0,0.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-35.5,thick_30km_reason_mode,complex_paper_calibrated,Complex dirty ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,29010.90323265347,284.9525044867838,0.4278388623715568,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,False,internal feature only,,5.244879384107197,,61.12162075876287,-999.0,,0.0,100.0,100.0,0.0,100.0,100.0,35.0,0.0,not_interpretable,internal_feature_only,shallow/internal feature only
-35.5,thick_30km_reason_mode,complex_paper_calibrated,Complex dirty ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,29010.90323265347,284.9525044867838,0.4278388623715568,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-216.32310262493465,23.39996248655853,239.7230651114932,61.12162075876287,-999.0,,0.0,100.0,100.0,0.0,100.0,25.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-35.5,thick_30km_reason_mode,rough_surface_clutter,Rough surface clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",29010.90323265347,284.9525044867838,0.4278388623715568,0,none,True,clear ocean boundary,6.463237266572298,-999.0,-1005.4632372665724,,-999.0,,0.0,31.52,0.0,0.0,32.0,0.0,62.0,80.66,high,ocean_candidate,high-confidence ocean candidate
-35.5,thick_30km_reason_mode,rough_surface_clutter,Rough surface clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,29010.90323265347,284.9525044867838,0.4278388623715568,0,none,False,surface clutter in shallow window,,-999.0,,,4.6808971453185855,909.1970988044478,0.6613558603912437,100.0,0.0,90.0,32.0,100.0,35.0,0.0,not_interpretable,surface_clutter,likely surface-clutter echo
-35.5,thick_30km_reason_mode,rough_surface_clutter,Rough surface clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,29010.90323265347,284.9525044867838,0.4278388623715568,0,none,True,weak/no deep detection,-4.808590201919737,-999.0,-994.1914097980804,,-0.3191028546814145,909.1970988044478,0.6613558603912437,87.88,0.0,23.15,32.0,25.0,20.0,0.0,not_interpretable,weak_no_deep_detection,too weak for deep-ocean call
-35.5,thick_30km_reason_mode,complex_with_clutter,Complex + clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",29010.90323265347,284.9525044867838,0.4278388623715568,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-75.45598114297957,12.289625873538563,87.74560701651814,61.12162075876287,-999.0,,0.0,100.0,100.0,0.0,100.0,0.0,20.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-35.5,thick_30km_reason_mode,complex_with_clutter,Complex + clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,29010.90323265347,284.9525044867838,0.4278388623715568,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,False,surface clutter in shallow window,,5.244879384107197,,61.12162075876287,6.565761347433631,909.1970988044478,0.6613558603912437,100.0,100.0,90.0,100.0,100.0,20.0,0.0,not_interpretable,surface_clutter,likely surface-clutter echo
-35.5,thick_30km_reason_mode,complex_with_clutter,Complex + clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,29010.90323265347,284.9525044867838,0.4278388623715568,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-216.32310262493465,23.39996248655853,239.7230651114932,61.12162075876287,1.5657613474336305,909.1970988044478,0.6613558603912437,100.0,100.0,45.96,100.0,25.0,20.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-35.0,thick_30km_reason_mode,clean_ice_control,Clean ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",29012.583322669358,280.71344003946786,1.79634283503244,0,none,True,clear ocean boundary,6.39398882335419,-999.0,-1005.3939888233542,,-999.0,,0.0,28.63,0.0,0.0,5.0,0.0,72.0,85.93,high,ocean_candidate,high-confidence ocean candidate
-35.0,thick_30km_reason_mode,clean_ice_control,Clean ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,29012.583322669358,280.71344003946786,1.79634283503244,0,none,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,5.0,100.0,35.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-35.0,thick_30km_reason_mode,clean_ice_control,Clean ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,29012.583322669358,280.71344003946786,1.79634283503244,0,none,True,weak/no deep detection,-5.002306366470803,-999.0,-993.9976936335293,,-999.0,,0.0,85.61,0.0,0.0,5.0,25.0,38.0,0.66,not_interpretable,weak_no_deep_detection,too weak for deep-ocean call
-35.0,thick_30km_reason_mode,salt_layers_reason,Salt layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",29012.583322669358,280.71344003946786,1.79634283503244,2,Directly paper anchored epsilon and layer thicknesses,True,clear ocean boundary,6.39278882335419,-2.1457847009662334,-8.538573524320423,14506.291661334675,-999.0,,0.0,31.64,0.0,0.0,30.0,0.0,72.0,82.53,high,ocean_candidate,high-confidence ocean candidate
-35.0,thick_30km_reason_mode,salt_layers_reason,Salt layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,29012.583322669358,280.71344003946786,1.79634283503244,2,Directly paper anchored epsilon and layer thicknesses,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,30.0,100.0,35.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-35.0,thick_30km_reason_mode,salt_layers_reason,Salt layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,29012.583322669358,280.71344003946786,1.79634283503244,2,Directly paper anchored epsilon and layer thicknesses,True,weak/no deep detection,-5.00540475314777,6.690399257205872,11.695804010353642,10000.0,-999.0,,0.0,88.63,100.0,0.0,30.0,25.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-35.0,thick_30km_reason_mode,near_surface_brine,Near-surface brine,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",29012.583322669358,280.71344003946786,1.79634283503244,1,Directly paper anchored epsilon; high-loss bracket modeled,True,clear ocean boundary,0.6161586021136127,12.26443445774016,11.648275855626547,60.0,-999.0,,0.0,62.68,100.0,0.0,48.0,0.0,72.0,49.23,ambiguous,likely_false_boundary,likely false/internal boundary
-35.0,thick_30km_reason_mode,near_surface_brine,Near-surface brine,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,29012.583322669358,280.71344003946786,1.79634283503244,1,Directly paper anchored epsilon; high-loss bracket modeled,False,internal feature only,,5.164917975209411,,60.0,-999.0,,0.0,100.0,100.0,0.0,48.0,100.0,35.0,0.0,not_interpretable,internal_feature_only,shallow/internal feature only
-35.0,thick_30km_reason_mode,near_surface_brine,Near-surface brine,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,29012.583322669358,280.71344003946786,1.79634283503244,1,Directly paper anchored epsilon; high-loss bracket modeled,True,weak/no deep detection,-19.92059984918992,23.320001077660745,43.24060092685066,60.0,-999.0,,0.0,100.0,100.0,0.0,48.0,25.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-35.0,thick_30km_reason_mode,warm_impure_ice,Warm impure ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",29012.583322669358,280.71344003946786,1.79634283503244,0,none,True,weak/no deep detection,-14.582106427513676,-999.0,-984.4178935724864,,-999.0,,0.0,100.0,0.0,0.0,55.0,0.0,38.0,4.69,not_interpretable,weak_no_deep_detection,too weak for deep-ocean call
-35.0,thick_30km_reason_mode,warm_impure_ice,Warm impure ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,29012.583322669358,280.71344003946786,1.79634283503244,0,none,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,55.0,100.0,35.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-35.0,thick_30km_reason_mode,warm_impure_ice,Warm impure ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,29012.583322669358,280.71344003946786,1.79634283503244,0,none,True,weak/no deep detection,-59.16235141651863,-999.0,-939.8376485834814,,-999.0,,0.0,100.0,0.0,0.0,55.0,25.0,38.0,0.0,not_interpretable,weak_no_deep_detection,too weak for deep-ocean call
-35.0,thick_30km_reason_mode,stacked_dirty_layers,Stacked dirty layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",29012.583322669358,280.71344003946786,1.79634283503244,6,Sensitivity bracket from paper-supported material families,True,false layer stronger,-19.61984118755562,4.6794182314878725,24.29925941904349,19993.023279949623,-999.0,,0.0,100.0,100.0,0.0,92.0,0.0,30.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-35.0,thick_30km_reason_mode,stacked_dirty_layers,Stacked dirty layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,29012.583322669358,280.71344003946786,1.79634283503244,6,Sensitivity bracket from paper-supported material families,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,92.0,100.0,30.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-35.0,thick_30km_reason_mode,stacked_dirty_layers,Stacked dirty layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,29012.583322669358,280.71344003946786,1.79634283503244,6,Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-72.16972663535373,-14.440756848901062,57.728969786452666,19905.023279949623,-999.0,,0.0,100.0,0.0,0.0,92.0,25.0,30.0,0.0,not_interpretable,weak_no_deep_detection,too weak for deep-ocean call
-35.0,thick_30km_reason_mode,briny_mushy_lens,Briny/mushy lens,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",29012.583322669358,280.71344003946786,1.79634283503244,1,Directly paper anchored epsilon; high-loss bracket modeled,True,weak/no deep detection,-32.74575409239631,9.126617209441612,41.87237130183792,9673.159138759318,-999.0,,0.0,100.0,100.0,0.0,71.0,0.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-35.0,thick_30km_reason_mode,briny_mushy_lens,Briny/mushy lens,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,29012.583322669358,280.71344003946786,1.79634283503244,1,Directly paper anchored epsilon; high-loss bracket modeled,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,71.0,100.0,35.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-35.0,thick_30km_reason_mode,briny_mushy_lens,Briny/mushy lens,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,29012.583322669358,280.71344003946786,1.79634283503244,1,Directly paper anchored epsilon; high-loss bracket modeled,True,weak/no deep detection,-106.06068802483176,9.50817031020621,115.56885833503796,9673.159138759318,-999.0,,0.0,100.0,100.0,0.0,71.0,25.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-35.0,thick_30km_reason_mode,complex_paper_calibrated,Complex dirty ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",29012.583322669358,280.71344003946786,1.79634283503244,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-76.90311297880928,12.222434457740158,89.12554743654944,60.0,-999.0,,0.0,100.0,100.0,0.0,100.0,0.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
